cctv_ID,Direction,RoadName,VideoStreamURL
C000116,N,縣民大道一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000116
C000237,NW,環金路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000237
C000229,NE,桀魚坑路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000229
C000115,S,板城路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000115
C000236,NW,中山路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000236
C000239,N,瑪鋉路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000239
C000118,SE,永平路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000118
C000238,NW,鶯桃路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000238
C000222,N,西湖街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000222
C000221,SW,尖山路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000221
C000100,N,板城路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000100
C000224,SW,福德一路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000224
C000103,S,中環路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000103
C000223,N,順安街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000223
C000225,NW,建基路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000225
C000102,N,中環路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000102
C000220,NE,佳園路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000220
C000109,N,中華路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000109
C000108,NE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000108
C000226,E,瑞濱路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000226
C000105,NE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000105
C000104,S,中環路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000104
